     0 X:[ 4.656431e-04,  5.781545e-04,  8.194474e-04,  7.682354e-04,  2.339765e-03,  2.982638e-04,  1.122289e-03,  2.995602e-03,  2.000936e-03,  3.892521e-04,  2.737267e-03,  7.041689e-04,  1.126929e-03,  2.613949e-03,  1.196549e-03,  2.206102e-03,  4.765580e-04,  2.981811e-06,  4.803702e-04,  1.171239e-03,  8.088087e-05,  1.336500e-03,  2.648587e-03,  5.801921e-04,  1.133904e-03,  1.522371e-03,  1.197136e-03,  1.901147e-03,  3.305711e-04,  4.416666e-04,  2.859797e-03,  2.641339e-04,  1.133095e-03,  1.435681e-03,  2.026982e-05,  2.373937e-03,  7.309205e-04,  1.353405e-03,  2.362903e-03,  2.469361e-03,  1.565945e-03,  2.533428e-03,  7.578413e-04,  1.670704e-03,  2.037172e-03,  1.367335e-03,  2.928666e-03,  2.950872e-03,  1.650231e-03,  3.158399e-04,  4.650550e-04,  2.416426e-04,  9.917321e-04,  3.594903e-04,  1.030593e-03,  2.775161e-03,  2.686208e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 4.563555e-01,  2.490557e-04,  9.086706e-01], C:[ 0.000000e+00, -9.612395e+07] fitness: 7.274427e-01
     0 X:[ 4.500000e-04,  4.500000e-04,  7.500000e-04,  7.500000e-04,  2.400000e-03,  3.000000e-04,  1.050000e-03,  3.000000e-03,  1.950000e-03,  4.500000e-04,  2.700000e-03,  7.500000e-04,  1.200000e-03,  2.550000e-03,  1.200000e-03,  2.250000e-03,  4.500000e-04,  0.000000e+00,  4.500000e-04,  1.200000e-03,  1.500000e-04,  1.350000e-03,  2.700000e-03,  6.000000e-04,  1.200000e-03,  1.500000e-03,  1.200000e-03,  1.950000e-03,  3.000000e-04,  4.500000e-04,  2.850000e-03,  3.000000e-04,  1.200000e-03,  1.500000e-03,  0.000000e+00,  2.400000e-03,  7.500000e-04,  1.350000e-03,  2.400000e-03,  2.400000e-03,  1.500000e-03,  2.550000e-03,  7.500000e-04,  1.650000e-03,  2.100000e-03,  1.350000e-03,  3.000000e-03,  3.000000e-03,  1.650000e-03,  3.000000e-04,  4.500000e-04,  3.000000e-04,  1.050000e-03,  3.000000e-04,  1.050000e-03,  2.850000e-03,  2.700000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 4.549832e-01,  3.232389e-03,  8.927026e-01], C:[ 0.000000e+00, -9.528484e+07] fitness: 7.152635e-01
     0 X:[ 4.500000e-04,  4.500000e-04,  7.500000e-04,  7.500000e-04,  2.400000e-03,  3.000000e-04,  1.050000e-03,  3.000000e-03,  1.950000e-03,  4.500000e-04,  2.700000e-03,  7.500000e-04,  1.200000e-03,  2.550000e-03,  1.200000e-03,  2.250000e-03,  4.500000e-04,  0.000000e+00,  4.500000e-04,  1.200000e-03,  1.500000e-04,  1.350000e-03,  2.700000e-03,  6.000000e-04,  1.200000e-03,  1.500000e-03,  1.200000e-03,  1.950000e-03,  3.000000e-04,  4.500000e-04,  2.850000e-03,  3.000000e-04,  1.200000e-03,  1.500000e-03,  0.000000e+00,  2.400000e-03,  7.500000e-04,  1.350000e-03,  2.400000e-03,  2.400000e-03,  1.500000e-03,  2.550000e-03,  7.500000e-04,  1.650000e-03,  2.100000e-03,  1.350000e-03,  3.000000e-03,  3.000000e-03,  1.650000e-03,  3.000000e-04,  4.500000e-04,  3.000000e-04,  1.050000e-03,  3.000000e-04,  1.050000e-03,  2.850000e-03,  2.700000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 4.549832e-01,  3.232389e-03,  8.927026e-01], C:[ 0.000000e+00, -9.528484e+07] fitness: 7.152635e-01
     2 X:[ 4.500000e-04,  3.000000e-04,  7.500000e-04,  7.500000e-04,  2.400000e-03,  3.000000e-04,  1.050000e-03,  3.000000e-03,  1.950000e-03,  4.500000e-04,  2.700000e-03,  7.500000e-04,  1.200000e-03,  2.550000e-03,  1.200000e-03,  2.250000e-03,  4.500000e-04,  0.000000e+00,  4.500000e-04,  1.200000e-03,  1.500000e-04,  1.350000e-03,  2.700000e-03,  4.500000e-04,  1.200000e-03,  1.500000e-03,  1.200000e-03,  1.950000e-03,  3.000000e-04,  4.500000e-04,  2.850000e-03,  3.000000e-04,  1.200000e-03,  1.500000e-03,  0.000000e+00,  2.400000e-03,  7.500000e-04,  1.350000e-03,  2.400000e-03,  2.400000e-03,  1.500000e-03,  2.550000e-03,  7.500000e-04,  1.650000e-03,  2.100000e-03,  1.350000e-03,  3.000000e-03,  3.000000e-03,  1.650000e-03,  3.000000e-04,  4.500000e-04,  3.000000e-04,  1.050000e-03,  3.000000e-04,  1.050000e-03,  2.850000e-03,  2.700000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 4.521236e-01,  5.766276e-03,  8.848962e-01], C:[ 0.000000e+00, -9.538947e+07] fitness: 7.095224e-01
     2 X:[ 3.000000e-04,  1.500000e-04,  6.000000e-04,  6.000000e-04,  2.250000e-03,  1.500000e-04,  9.000000e-04,  2.850000e-03,  1.800000e-03,  3.000000e-04,  2.550000e-03,  6.000000e-04,  1.050000e-03,  2.400000e-03,  1.050000e-03,  2.100000e-03,  3.000000e-04,  0.000000e+00,  3.000000e-04,  1.050000e-03,  0.000000e+00,  1.200000e-03,  2.550000e-03,  4.500000e-04,  1.050000e-03,  1.350000e-03,  1.050000e-03,  1.800000e-03,  1.500000e-04,  3.000000e-04,  2.700000e-03,  1.500000e-04,  1.050000e-03,  1.350000e-03,  0.000000e+00,  2.250000e-03,  6.000000e-04,  1.200000e-03,  2.250000e-03,  2.250000e-03,  1.350000e-03,  2.400000e-03,  6.000000e-04,  1.500000e-03,  1.950000e-03,  1.500000e-03,  2.850000e-03,  2.850000e-03,  1.500000e-03,  1.500000e-04,  3.000000e-04,  1.500000e-04,  9.000000e-04,  1.500000e-04,  9.000000e-04,  2.700000e-03,  2.550000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 4.214045e-01,  1.021434e-02,  8.734328e-01], C:[ 0.000000e+00, -9.420585e+07] fitness: 7.012105e-01
     3 X:[ 3.000000e-04,  1.500000e-04,  6.000000e-04,  6.000000e-04,  2.250000e-03,  1.500000e-04,  9.000000e-04,  2.850000e-03,  1.800000e-03,  3.000000e-04,  2.550000e-03,  6.000000e-04,  1.050000e-03,  2.400000e-03,  1.050000e-03,  2.100000e-03,  3.000000e-04,  0.000000e+00,  3.000000e-04,  1.050000e-03,  0.000000e+00,  1.200000e-03,  2.550000e-03,  4.500000e-04,  1.050000e-03,  1.350000e-03,  1.050000e-03,  1.800000e-03,  1.500000e-04,  3.000000e-04,  2.700000e-03,  1.500000e-04,  1.050000e-03,  1.350000e-03,  0.000000e+00,  2.250000e-03,  4.500000e-04,  1.200000e-03,  2.250000e-03,  2.250000e-03,  1.350000e-03,  2.400000e-03,  6.000000e-04,  1.500000e-03,  1.950000e-03,  1.500000e-03,  2.850000e-03,  2.850000e-03,  1.500000e-03,  1.500000e-04,  3.000000e-04,  1.500000e-04,  9.000000e-04,  1.500000e-04,  9.000000e-04,  2.700000e-03,  2.550000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 4.185450e-01,  4.570445e-02,  7.195035e-01], C:[ 0.000000e+00, -9.531338e+07] fitness: 5.851622e-01
     3 X:[ 1.500000e-04,  0.000000e+00,  6.000000e-04,  4.500000e-04,  2.100000e-03,  0.000000e+00,  7.500000e-04,  2.700000e-03,  1.650000e-03,  1.500000e-04,  2.400000e-03,  4.500000e-04,  9.000000e-04,  2.250000e-03,  9.000000e-04,  1.950000e-03,  1.500000e-04,  0.000000e+00,  1.500000e-04,  9.000000e-04,  0.000000e+00,  1.050000e-03,  2.400000e-03,  3.000000e-04,  9.000000e-04,  1.200000e-03,  9.000000e-04,  1.650000e-03,  0.000000e+00,  1.500000e-04,  2.550000e-03,  0.000000e+00,  9.000000e-04,  1.200000e-03,  0.000000e+00,  2.100000e-03,  4.500000e-04,  1.050000e-03,  2.100000e-03,  2.100000e-03,  1.200000e-03,  2.250000e-03,  4.500000e-04,  1.350000e-03,  1.800000e-03,  1.350000e-03,  2.700000e-03,  2.700000e-03,  1.350000e-03,  0.000000e+00,  1.500000e-04,  0.000000e+00,  7.500000e-04,  0.000000e+00,  7.500000e-04,  2.850000e-03,  2.400000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 3.822294e-01,  2.099637e-01,  5.841527e-01], C:[ 0.000000e+00, -9.329662e+07] fitness: 5.096971e-01
     4 X:[ 0.000000e+00,  0.000000e+00,  6.000000e-04,  3.000000e-04,  1.950000e-03,  0.000000e+00,  6.000000e-04,  2.550000e-03,  1.500000e-03,  0.000000e+00,  2.250000e-03,  3.000000e-04,  7.500000e-04,  2.100000e-03,  7.500000e-04,  1.800000e-03,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.500000e-04,  0.000000e+00,  9.000000e-04,  2.250000e-03,  1.500000e-04,  7.500000e-04,  1.050000e-03,  7.500000e-04,  1.500000e-03,  0.000000e+00,  0.000000e+00,  2.400000e-03,  0.000000e+00,  7.500000e-04,  1.050000e-03,  0.000000e+00,  1.950000e-03,  3.000000e-04,  9.000000e-04,  1.950000e-03,  1.950000e-03,  1.050000e-03,  2.100000e-03,  3.000000e-04,  1.200000e-03,  1.650000e-03,  1.200000e-03,  2.550000e-03,  2.550000e-03,  1.200000e-03,  0.000000e+00,  0.000000e+00,  0.000000e+00,  6.000000e-04,  0.000000e+00,  6.000000e-04,  3.000000e-03,  2.250000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 3.544925e-01,  5.047165e-01,  4.138885e-01], C:[ 0.000000e+00, -8.991426e+07] fitness: 4.324086e-01
     7 X:[ 0.000000e+00,  0.000000e+00,  6.000000e-04,  3.000000e-04,  1.950000e-03,  0.000000e+00,  6.000000e-04,  2.550000e-03,  1.500000e-03,  0.000000e+00,  2.250000e-03,  3.000000e-04,  7.500000e-04,  2.100000e-03,  7.500000e-04,  1.800000e-03,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.500000e-04,  0.000000e+00,  9.000000e-04,  2.250000e-03,  1.500000e-04,  7.500000e-04,  1.050000e-03,  7.500000e-04,  1.500000e-03,  0.000000e+00,  0.000000e+00,  2.400000e-03,  0.000000e+00,  7.500000e-04,  1.050000e-03,  0.000000e+00,  1.950000e-03,  3.000000e-04,  9.000000e-04,  1.950000e-03,  1.950000e-03,  1.050000e-03,  2.100000e-03,  3.000000e-04,  1.200000e-03,  1.650000e-03,  1.200000e-03,  2.550000e-03,  2.550000e-03,  1.200000e-03,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.500000e-04,  0.000000e+00,  6.000000e-04,  3.000000e-03,  2.250000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 3.516330e-01,  9.584997e-01,  2.378133e-01], C:[ 0.000000e+00, -8.984515e+07] fitness: 3.823022e-01
    10 X:[ 0.000000e+00,  0.000000e+00,  6.000000e-04,  3.000000e-04,  1.950000e-03,  0.000000e+00,  6.000000e-04,  2.550000e-03,  1.500000e-03,  0.000000e+00,  2.250000e-03,  3.000000e-04,  7.500000e-04,  2.100000e-03,  7.500000e-04,  1.800000e-03,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.500000e-04,  0.000000e+00,  9.000000e-04,  2.250000e-03,  1.500000e-04,  7.500000e-04,  1.050000e-03,  7.500000e-04,  1.500000e-03,  0.000000e+00,  0.000000e+00,  2.400000e-03,  0.000000e+00,  7.500000e-04,  1.050000e-03,  0.000000e+00,  1.950000e-03,  3.000000e-04,  7.500000e-04,  1.950000e-03,  1.950000e-03,  1.050000e-03,  2.100000e-03,  3.000000e-04,  1.200000e-03,  1.650000e-03,  1.200000e-03,  2.550000e-03,  2.550000e-03,  1.200000e-03,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.500000e-04,  0.000000e+00,  6.000000e-04,  3.000000e-03,  2.250000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 3.506220e-01,  1.151350e+00,  1.692656e-01], C:[ 0.000000e+00, -8.125174e+07] fitness: 3.660332e-01
