     0 X:[ 6.993659e-04,  1.327283e-03,  5.240314e-04,  1.567660e-03,  4.523027e-04,  1.583881e-03,  1.008447e-03,  2.038511e-03,  1.865692e-03,  2.426813e-03,  6.940312e-04,  1.520727e-03,  1.689096e-05,  2.439306e-04,  1.624884e-03,  2.184718e-03,  1.696169e-03,  1.574403e-03,  1.866034e-03,  5.008876e-04,  1.190144e-03,  5.080162e-04,  1.918972e-03,  2.165744e-03,  7.079570e-06,  1.021631e-03,  2.654465e-03,  2.848525e-03,  2.701083e-03,  2.537999e-04,  5.753434e-04,  2.205112e-03,  4.944408e-04,  2.657318e-03,  8.186047e-08,  1.574124e-03,  1.955578e-04,  1.656862e-03,  2.475981e-03,  2.282294e-03,  2.014200e-03,  6.947661e-04,  1.511093e-03,  5.256428e-04,  4.864450e-04,  1.367713e-03,  4.722312e-06,  1.286823e-03,  2.819527e-03,  1.206635e-03,  8.992158e-04,  3.170494e-04,  1.839903e-03,  1.541291e-05,  9.278505e-04,  3.632338e-04,  2.209303e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 4.465285e-01,  7.858131e-07,  9.175082e-01], C:[ 0.000000e+00, -9.776228e+07] fitness: 7.344533e-01
     0 X:[ 7.500000e-04,  1.350000e-03,  4.500000e-04,  1.500000e-03,  4.500000e-04,  1.650000e-03,  1.050000e-03,  2.100000e-03,  1.800000e-03,  2.400000e-03,  7.500000e-04,  1.500000e-03,  0.000000e+00,  3.000000e-04,  1.650000e-03,  2.250000e-03,  1.650000e-03,  1.500000e-03,  1.800000e-03,  4.500000e-04,  1.200000e-03,  4.500000e-04,  1.950000e-03,  2.100000e-03,  0.000000e+00,  1.050000e-03,  2.700000e-03,  2.850000e-03,  2.700000e-03,  3.000000e-04,  6.000000e-04,  2.250000e-03,  4.500000e-04,  2.700000e-03,  0.000000e+00,  1.500000e-03,  1.500000e-04,  1.500000e-03,  2.550000e-03,  2.250000e-03,  1.950000e-03,  7.500000e-04,  1.500000e-03,  6.000000e-04,  4.500000e-04,  1.350000e-03,  0.000000e+00,  1.350000e-03,  2.850000e-03,  1.200000e-03,  9.000000e-04,  3.000000e-04,  1.800000e-03,  0.000000e+00,  9.000000e-04,  3.000000e-04,  2.250000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 4.389595e-01,  4.088848e-06,  9.173479e-01], C:[ 0.000000e+00, -9.751986e+07] fitness: 7.343181e-01
     0 X:[ 6.000000e-04,  1.200000e-03,  3.000000e-04,  1.350000e-03,  3.000000e-04,  1.500000e-03,  9.000000e-04,  2.250000e-03,  1.650000e-03,  2.250000e-03,  6.000000e-04,  1.350000e-03,  0.000000e+00,  1.500000e-04,  1.500000e-03,  2.100000e-03,  1.500000e-03,  1.350000e-03,  1.650000e-03,  3.000000e-04,  1.050000e-03,  3.000000e-04,  1.800000e-03,  1.950000e-03,  0.000000e+00,  9.000000e-04,  2.550000e-03,  2.700000e-03,  2.550000e-03,  1.500000e-04,  4.500000e-04,  2.100000e-03,  3.000000e-04,  2.550000e-03,  0.000000e+00,  1.350000e-03,  0.000000e+00,  1.500000e-03,  2.400000e-03,  2.100000e-03,  1.800000e-03,  6.000000e-04,  1.350000e-03,  4.500000e-04,  6.000000e-04,  1.200000e-03,  0.000000e+00,  1.500000e-03,  2.700000e-03,  1.050000e-03,  7.500000e-04,  1.500000e-04,  1.650000e-03,  0.000000e+00,  7.500000e-04,  1.500000e-04,  2.100000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 4.094249e-01,  3.925193e-06,  9.170004e-01], C:[ 0.000000e+00, -9.751847e+07] fitness: 7.340105e-01
     1 X:[ 4.500000e-04,  1.050000e-03,  1.500000e-04,  1.200000e-03,  1.500000e-04,  1.350000e-03,  7.500000e-04,  2.400000e-03,  1.500000e-03,  2.100000e-03,  4.500000e-04,  1.200000e-03,  0.000000e+00,  0.000000e+00,  1.350000e-03,  1.950000e-03,  1.350000e-03,  1.200000e-03,  1.500000e-03,  1.500000e-04,  9.000000e-04,  1.500000e-04,  1.650000e-03,  1.800000e-03,  0.000000e+00,  7.500000e-04,  2.400000e-03,  2.550000e-03,  2.400000e-03,  0.000000e+00,  3.000000e-04,  1.950000e-03,  1.500000e-04,  2.400000e-03,  0.000000e+00,  1.200000e-03,  0.000000e+00,  1.350000e-03,  2.250000e-03,  1.950000e-03,  1.650000e-03,  4.500000e-04,  1.200000e-03,  3.000000e-04,  7.500000e-04,  1.050000e-03,  0.000000e+00,  1.650000e-03,  2.550000e-03,  9.000000e-04,  6.000000e-04,  0.000000e+00,  1.500000e-03,  0.000000e+00,  6.000000e-04,  0.000000e+00,  1.950000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 3.742430e-01,  2.340624e-05,  9.165044e-01], C:[ 0.000000e+00, -9.723007e+07] fitness: 7.335825e-01
     2 X:[ 3.000000e-04,  9.000000e-04,  0.000000e+00,  1.050000e-03,  0.000000e+00,  1.200000e-03,  6.000000e-04,  2.550000e-03,  1.350000e-03,  1.950000e-03,  3.000000e-04,  1.050000e-03,  0.000000e+00,  0.000000e+00,  1.200000e-03,  1.800000e-03,  1.200000e-03,  1.050000e-03,  1.350000e-03,  0.000000e+00,  7.500000e-04,  0.000000e+00,  1.500000e-03,  1.650000e-03,  0.000000e+00,  6.000000e-04,  2.250000e-03,  2.400000e-03,  2.250000e-03,  0.000000e+00,  1.500000e-04,  1.800000e-03,  0.000000e+00,  2.250000e-03,  0.000000e+00,  1.050000e-03,  0.000000e+00,  1.200000e-03,  2.100000e-03,  1.800000e-03,  1.500000e-03,  3.000000e-04,  1.050000e-03,  1.500000e-04,  9.000000e-04,  9.000000e-04,  0.000000e+00,  1.800000e-03,  2.400000e-03,  7.500000e-04,  4.500000e-04,  0.000000e+00,  1.350000e-03,  0.000000e+00,  4.500000e-04,  0.000000e+00,  1.800000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 3.436466e-01,  3.782865e-05,  9.160547e-01], C:[ 0.000000e+00, -9.688521e+07] fitness: 7.331950e-01
     3 X:[ 1.500000e-04,  7.500000e-04,  0.000000e+00,  9.000000e-04,  0.000000e+00,  1.050000e-03,  4.500000e-04,  2.700000e-03,  1.200000e-03,  1.800000e-03,  1.500000e-04,  9.000000e-04,  0.000000e+00,  0.000000e+00,  1.050000e-03,  1.650000e-03,  1.050000e-03,  9.000000e-04,  1.200000e-03,  0.000000e+00,  6.000000e-04,  0.000000e+00,  1.350000e-03,  1.500000e-03,  0.000000e+00,  4.500000e-04,  2.100000e-03,  2.250000e-03,  2.100000e-03,  0.000000e+00,  0.000000e+00,  1.650000e-03,  0.000000e+00,  2.100000e-03,  0.000000e+00,  9.000000e-04,  0.000000e+00,  1.050000e-03,  1.950000e-03,  1.650000e-03,  1.350000e-03,  1.500000e-04,  9.000000e-04,  0.000000e+00,  1.050000e-03,  7.500000e-04,  0.000000e+00,  1.950000e-03,  2.250000e-03,  6.000000e-04,  3.000000e-04,  0.000000e+00,  1.200000e-03,  0.000000e+00,  3.000000e-04,  0.000000e+00,  1.650000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 3.138877e-01,  2.030739e-04,  9.154188e-01], C:[ 0.000000e+00, -9.644205e+07] fitness: 7.326895e-01
     4 X:[ 0.000000e+00,  6.000000e-04,  0.000000e+00,  7.500000e-04,  0.000000e+00,  9.000000e-04,  3.000000e-04,  2.850000e-03,  1.050000e-03,  1.650000e-03,  0.000000e+00,  7.500000e-04,  0.000000e+00,  0.000000e+00,  9.000000e-04,  1.500000e-03,  9.000000e-04,  7.500000e-04,  1.050000e-03,  0.000000e+00,  4.500000e-04,  0.000000e+00,  1.200000e-03,  1.350000e-03,  0.000000e+00,  3.000000e-04,  1.950000e-03,  2.100000e-03,  1.950000e-03,  0.000000e+00,  0.000000e+00,  1.500000e-03,  0.000000e+00,  1.950000e-03,  0.000000e+00,  7.500000e-04,  0.000000e+00,  9.000000e-04,  1.800000e-03,  1.500000e-03,  1.200000e-03,  0.000000e+00,  7.500000e-04,  0.000000e+00,  1.200000e-03,  6.000000e-04,  0.000000e+00,  2.100000e-03,  2.100000e-03,  4.500000e-04,  1.500000e-04,  0.000000e+00,  1.050000e-03,  0.000000e+00,  1.500000e-04,  0.000000e+00,  1.500000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 2.870391e-01,  1.568889e-03,  9.131500e-01], C:[ 0.000000e+00, -9.576285e+07] fitness: 7.311208e-01
     7 X:[ 0.000000e+00,  6.000000e-04,  0.000000e+00,  7.500000e-04,  0.000000e+00,  9.000000e-04,  3.000000e-04,  2.850000e-03,  1.050000e-03,  1.650000e-03,  0.000000e+00,  7.500000e-04,  0.000000e+00,  0.000000e+00,  9.000000e-04,  1.500000e-03,  9.000000e-04,  7.500000e-04,  1.050000e-03,  0.000000e+00,  4.500000e-04,  0.000000e+00,  1.200000e-03,  1.350000e-03,  0.000000e+00,  3.000000e-04,  1.950000e-03,  2.100000e-03,  1.950000e-03,  0.000000e+00,  0.000000e+00,  1.500000e-03,  0.000000e+00,  1.950000e-03,  0.000000e+00,  7.500000e-04,  0.000000e+00,  7.500000e-04,  1.800000e-03,  1.500000e-03,  1.200000e-03,  0.000000e+00,  7.500000e-04,  0.000000e+00,  1.200000e-03,  6.000000e-04,  0.000000e+00,  2.100000e-03,  2.100000e-03,  4.500000e-04,  1.500000e-04,  0.000000e+00,  1.050000e-03,  0.000000e+00,  1.500000e-04,  0.000000e+00,  1.500000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 2.860281e-01,  1.971200e-03,  9.118852e-01], C:[ 0.000000e+00, -9.490991e+07] fitness: 7.301884e-01
     7 X:[ 0.000000e+00,  7.500000e-04,  0.000000e+00,  6.000000e-04,  0.000000e+00,  7.500000e-04,  1.500000e-04,  3.000000e-03,  1.200000e-03,  1.800000e-03,  0.000000e+00,  9.000000e-04,  0.000000e+00,  0.000000e+00,  1.050000e-03,  1.350000e-03,  7.500000e-04,  6.000000e-04,  9.000000e-04,  0.000000e+00,  3.000000e-04,  0.000000e+00,  1.050000e-03,  1.200000e-03,  0.000000e+00,  1.500000e-04,  1.800000e-03,  2.250000e-03,  1.800000e-03,  0.000000e+00,  0.000000e+00,  1.350000e-03,  0.000000e+00,  2.100000e-03,  0.000000e+00,  6.000000e-04,  0.000000e+00,  7.500000e-04,  1.650000e-03,  1.650000e-03,  1.350000e-03,  0.000000e+00,  6.000000e-04,  0.000000e+00,  1.050000e-03,  7.500000e-04,  0.000000e+00,  1.950000e-03,  1.950000e-03,  3.000000e-04,  0.000000e+00,  0.000000e+00,  9.000000e-04,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.350000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 2.797168e-01,  1.707442e-03,  9.111962e-01], C:[ 0.000000e+00, -9.490935e+07] fitness: 7.295781e-01
     9 X:[ 0.000000e+00,  9.000000e-04,  0.000000e+00,  4.500000e-04,  0.000000e+00,  6.000000e-04,  0.000000e+00,  3.000000e-03,  1.350000e-03,  1.950000e-03,  0.000000e+00,  1.050000e-03,  0.000000e+00,  0.000000e+00,  1.200000e-03,  1.200000e-03,  6.000000e-04,  4.500000e-04,  7.500000e-04,  0.000000e+00,  1.500000e-04,  0.000000e+00,  9.000000e-04,  1.050000e-03,  0.000000e+00,  0.000000e+00,  1.650000e-03,  2.400000e-03,  1.650000e-03,  0.000000e+00,  0.000000e+00,  1.200000e-03,  0.000000e+00,  2.250000e-03,  0.000000e+00,  4.500000e-04,  0.000000e+00,  7.500000e-04,  1.500000e-03,  1.800000e-03,  1.500000e-03,  0.000000e+00,  4.500000e-04,  0.000000e+00,  9.000000e-04,  9.000000e-04,  0.000000e+00,  1.800000e-03,  1.800000e-03,  1.500000e-04,  0.000000e+00,  0.000000e+00,  7.500000e-04,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.200000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 2.638158e-01,  5.987757e-01,  6.803436e-01], C:[ 0.000000e+00, -9.058686e+07] fitness: 6.642938e-01
