     0 X:[ 3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 6.000000e-01,  1.115643e-05,  1.004528e+00,  2.024656e-03], C:[ 0.000000e+00, -6.828140e+06] fitness: 1.012553e+00
     0 X:[ 3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.050000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03,  3.000000e-03], O:[ 6.001176e-01,  1.122388e-05,  1.004487e+00,  2.016000e-03], C:[ 0.000000e+00, -6.828110e+06] fitness: 1.012504e+00
     0 X:[ 2.950000e-03,  2.950000e-03,  3.050000e-03,  2.950000e-03,  3.050000e-03,  2.950000e-03,  3.050000e-03,  2.950000e-03,  3.050000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  3.050000e-03,  3.050000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  3.000000e-03,  2.950000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  3.050000e-03,  2.950000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  2.950000e-03,  3.050000e-03,  3.050000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  2.950000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  3.050000e-03,  2.950000e-03], O:[ 5.966471e-01,  1.204405e-05,  1.004071e+00,  1.838000e-03], C:[ 0.000000e+00, -6.757450e+06] fitness: 1.011876e+00
     1 X:[ 2.900000e-03,  2.900000e-03,  3.100000e-03,  2.900000e-03,  3.100000e-03,  2.900000e-03,  3.100000e-03,  2.900000e-03,  3.100000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  3.100000e-03,  3.100000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  3.000000e-03,  2.900000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  3.100000e-03,  2.900000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  2.900000e-03,  3.100000e-03,  3.100000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  2.900000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  2.900000e-03], O:[ 5.932941e-01,  1.297045e-05,  1.003616e+00,  1.652490e-03], C:[ 0.000000e+00, -6.684190e+06] fitness: 1.011202e+00
     2 X:[ 2.850000e-03,  2.850000e-03,  3.150000e-03,  2.850000e-03,  3.150000e-03,  2.850000e-03,  3.150000e-03,  2.850000e-03,  3.150000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  3.150000e-03,  3.150000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  3.000000e-03,  2.850000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  3.150000e-03,  2.850000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  2.850000e-03,  3.150000e-03,  3.150000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  2.850000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  2.850000e-03], O:[ 5.899412e-01,  1.393858e-05,  1.003161e+00,  1.467512e-03], C:[ 0.000000e+00, -6.608220e+06] fitness: 1.010528e+00
     3 X:[ 2.800000e-03,  2.800000e-03,  3.200000e-03,  2.800000e-03,  3.200000e-03,  2.800000e-03,  3.200000e-03,  2.800000e-03,  3.200000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  3.200000e-03,  3.200000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  3.000000e-03,  2.800000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  3.200000e-03,  2.800000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  2.800000e-03,  3.200000e-03,  3.200000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  2.800000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  2.800000e-03], O:[ 5.865882e-01,  1.495163e-05,  1.002705e+00,  1.282397e-03], C:[ 0.000000e+00, -6.529390e+06] fitness: 1.009854e+00
     4 X:[ 2.750000e-03,  2.750000e-03,  3.250000e-03,  2.750000e-03,  3.250000e-03,  2.750000e-03,  3.250000e-03,  2.750000e-03,  3.250000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  3.250000e-03,  3.250000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  3.000000e-03,  2.750000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  3.250000e-03,  2.750000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  2.750000e-03,  3.250000e-03,  3.250000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  2.750000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  2.750000e-03], O:[ 5.832353e-01,  1.601298e-05,  1.002246e+00,  1.096530e-03], C:[ 0.000000e+00, -6.447530e+06] fitness: 1.009175e+00
     5 X:[ 2.700000e-03,  2.700000e-03,  3.300000e-03,  2.700000e-03,  3.300000e-03,  2.700000e-03,  3.300000e-03,  2.700000e-03,  3.300000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  3.300000e-03,  3.300000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  3.000000e-03,  2.700000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  3.300000e-03,  2.700000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  2.700000e-03,  3.300000e-03,  3.300000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  2.700000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  2.700000e-03], O:[ 5.798824e-01,  1.712608e-05,  1.001783e+00,  9.093120e-04], C:[ 0.000000e+00, -6.362480e+06] fitness: 1.008491e+00
     6 X:[ 2.650000e-03,  2.650000e-03,  3.350000e-03,  2.650000e-03,  3.350000e-03,  2.650000e-03,  3.350000e-03,  2.650000e-03,  3.350000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  3.350000e-03,  3.350000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  3.000000e-03,  2.650000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  3.350000e-03,  2.650000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  2.650000e-03,  3.350000e-03,  3.350000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  2.650000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  2.650000e-03], O:[ 5.765294e-01,  1.829470e-05,  1.001314e+00,  7.201024e-04], C:[ 0.000000e+00, -6.274050e+06] fitness: 1.007799e+00
     7 X:[ 2.600000e-03,  2.600000e-03,  3.400000e-03,  2.600000e-03,  3.400000e-03,  2.600000e-03,  3.400000e-03,  2.600000e-03,  3.400000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  3.400000e-03,  3.400000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  3.000000e-03,  2.600000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  3.400000e-03,  2.600000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  2.600000e-03,  3.400000e-03,  3.400000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  2.600000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  2.600000e-03], O:[ 5.731765e-01,  1.952273e-05,  1.000838e+00,  5.283136e-04], C:[ 0.000000e+00, -6.182020e+06] fitness: 1.007098e+00
