
 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ELALL and time  0.1000000E+01

         1   1 -5.138002E+06 -6.090097E+05 -7.880838E+05 -1.081217E+05 -5.363523E+05  9.414675E+01
         1   2 -5.019644E+06  1.287254E+05 -3.380501E+05 -2.838560E+04 -3.522138E+05  1.622939E+01
         1   3 -5.136476E+06  2.389415E+04 -2.191425E+05  5.136504E+04 -1.680827E+05 -1.401740E+01
         1   4 -5.138014E+06 -6.090318E+05 -7.880870E+05  5.495852E-08 -5.363522E+05 -8.366901E-10
         1   5 -5.019645E+06  1.287239E+05 -3.380503E+05  1.437863E-08 -3.522138E+05 -1.614907E-09
         1   6 -5.136478E+06  2.388915E+04 -2.191432E+05  8.126165E-08 -1.680827E+05  4.772967E-11
         1   7 -5.138002E+06 -6.090097E+05 -7.880838E+05  1.081217E+05 -5.363523E+05 -9.414675E+01
         1   8 -5.019644E+06  1.287254E+05 -3.380501E+05  2.838560E+04 -3.522138E+05 -1.622939E+01
         1   9 -5.136476E+06  2.389415E+04 -2.191425E+05 -5.136504E+04 -1.680827E+05  1.401740E+01
         1  10 -5.138312E+06 -6.090877E+05 -7.886289E+05 -1.081217E+05  2.625738E-09 -1.636840E-10
         1  11 -5.019779E+06  1.286918E+05 -3.382851E+05 -2.838560E+04 -1.176064E-09 -1.215341E-09
         1  12 -5.136506E+06  2.388648E+04 -2.191960E+05  5.136504E+04  6.761810E-10 -4.612717E-10
         1  13 -5.138325E+06 -6.091098E+05 -7.886321E+05  3.360217E-09  2.165397E-09 -5.142298E-10
         1  14 -5.019779E+06  1.286902E+05 -3.382853E+05  5.788255E-09 -1.119331E-09 -1.039271E-09
         1  15 -5.136509E+06  2.388148E+04 -2.191967E+05 -8.959723E-09  1.409168E-09  6.038030E-10
         1  16 -5.138312E+06 -6.090877E+05 -7.886289E+05  1.081217E+05 -3.791529E-10 -3.271252E-10
         1  17 -5.019779E+06  1.286918E+05 -3.382851E+05  2.838560E+04 -3.625913E-09 -3.223647E-10
         1  18 -5.136506E+06  2.388648E+04 -2.191960E+05 -5.136504E+04  3.374470E-09  1.436962E-09
         1  19 -5.138002E+06 -6.090097E+05 -7.880838E+05 -1.081217E+05  5.363523E+05 -9.414675E+01
         1  20 -5.019644E+06  1.287254E+05 -3.380501E+05 -2.838560E+04  3.522138E+05 -1.622939E+01
         1  21 -5.136476E+06  2.389415E+04 -2.191425E+05  5.136504E+04  1.680827E+05  1.401740E+01
         1  22 -5.138014E+06 -6.090318E+05 -7.880870E+05  7.213312E-08  5.363522E+05 -1.931790E-10
         1  23 -5.019645E+06  1.287239E+05 -3.380503E+05  1.440377E-08  3.522138E+05 -2.477769E-10
         1  24 -5.136478E+06  2.388915E+04 -2.191432E+05  6.414374E-08  1.680827E+05  1.237064E-09
         1  25 -5.138002E+06 -6.090097E+05 -7.880838E+05  1.081217E+05  5.363523E+05  9.414675E+01
