
 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ELALL and time  0.2500000E+00

         1   1  7.642453E+05  2.803037E+06  7.264377E+05 -5.099034E+05  3.630163E+04  2.680575E+05
         1   2  6.177857E+05  2.391812E+06  4.936920E+05 -4.660865E+05  1.200377E+05  1.214059E+05
         1   3  5.104536E+05  2.009906E+06  3.660282E+05 -4.892829E+05  1.388484E+05 -2.512264E+04
         1   4  3.117872E+04 -1.740718E+05  3.350793E+04 -4.868520E+05  3.654654E+04  2.207737E+04
         1   5  9.615616E+03 -1.764361E+05  1.773891E+04 -4.533641E+05  1.202180E+05  1.317129E+04
         1   6  3.407813E+03 -1.734130E+05  1.167080E+04 -4.868879E+05  1.388451E+05  4.283256E+03
         1   7 -7.024793E+05 -3.142895E+06 -6.597938E+05 -4.639068E+05  3.677420E+04 -2.227355E+05
         1   8 -5.989253E+05 -2.738283E+06 -4.584478E+05 -4.406915E+05  1.203943E+05 -9.462848E+04
         1   9 -5.038796E+05 -2.352013E+06 -3.428160E+05 -4.844981E+05  1.388420E+05  3.358959E+04
         1  10  7.642247E+05  2.802959E+06  7.263008E+05 -5.099113E+05  8.775207E-10  2.869295E-09
         1  11  6.177663E+05  2.391792E+06  4.936373E+05 -4.660982E+05 -9.461115E-10  3.293000E-09
         1  12  5.104328E+05  2.009900E+06  3.659908E+05 -4.892801E+05 -1.168731E-09  4.286892E-09
         1  13  3.117715E+04 -1.740727E+05  3.350450E+04 -4.868527E+05  3.492308E-10 -4.299081E-12
         1  14  9.600050E+03 -1.764402E+05  1.771142E+04 -4.533653E+05  1.981920E-09 -5.475908E-12
         1  15  3.387109E+03 -1.734182E+05  1.163454E+04 -4.868884E+05  2.568577E-09  1.252762E-12
         1  16 -7.024941E+05 -3.142948E+06 -6.598900E+05 -4.639002E+05  8.835486E-10 -2.858198E-09
         1  17 -5.989433E+05 -2.738296E+06 -4.584919E+05 -4.406823E+05  1.992581E-09 -3.321402E-09
         1  18 -5.039006E+05 -2.352019E+06 -3.428544E+05 -4.845018E+05  2.215351E-09 -4.250266E-09
         1  19  7.642453E+05  2.803037E+06  7.264377E+05 -5.099034E+05 -3.630163E+04 -2.680575E+05
         1  20  6.177857E+05  2.391812E+06  4.936920E+05 -4.660865E+05 -1.200377E+05 -1.214059E+05
         1  21  5.104536E+05  2.009906E+06  3.660282E+05 -4.892829E+05 -1.388484E+05  2.512264E+04
         1  22  3.117872E+04 -1.740718E+05  3.350793E+04 -4.868520E+05 -3.654654E+04 -2.207737E+04
         1  23  9.615616E+03 -1.764361E+05  1.773891E+04 -4.533641E+05 -1.202180E+05 -1.317129E+04
         1  24  3.407813E+03 -1.734130E+05  1.167080E+04 -4.868879E+05 -1.388451E+05 -4.283256E+03
         1  25 -7.024793E+05 -3.142895E+06 -6.597938E+05 -4.639068E+05 -3.677420E+04  2.227355E+05
         1  26 -5.989253E+05 -2.738283E+06 -4.584478E+05 -4.406915E+05 -1.203943E+05  9.462848E+04
         1  27 -5.038796E+05 -2.352013E+06 -3.428160E+05 -4.844981E+05 -1.388420E+05 -3.358959E+04
         2   1  4.501267E+05  1.756697E+06  3.162321E+05 -4.916508E+05  1.283144E+05 -2.703806E+04
         2   2  3.552693E+05  1.358375E+06  2.413137E+05 -4.536920E+05  1.105638E+05 -4.829302E+04
         2   3  2.666939E+05  9.645124E+05  1.817710E+05 -4.873970E+05  8.519405E+04 -6.956446E+04
         2   4  3.164727E+03 -1.740843E+05  1.036738E+04 -4.879237E+05  1.282977E+05  2.552170E+03
         2   5  2.673687E+03 -1.746357E+05  1.022762E+04 -4.520855E+05  1.104975E+05 -2.571602E+03
         2   6  5.680701E+03 -1.736757E+05  1.428224E+04 -4.879214E+05  8.506842E+04 -7.724577E+03
         2   7 -4.439821E+05 -2.101160E+06 -2.955884E+05 -4.842057E+05  1.282814E+05  3.205393E+04
         2   8 -3.500325E+05 -1.705288E+06 -2.208981E+05 -4.504812E+05  1.104313E+05  4.304158E+04
         2   9 -2.553908E+05 -1.310553E+06 -1.532152E+05 -4.884436E+05  8.494252E+04  5.400673E+04
         2  10  4.501089E+05  1.756692E+06  3.161998E+05 -4.916480E+05  1.553203E-09  5.476553E-08
         2  11  3.552555E+05  1.358370E+06  2.412863E+05 -4.536877E+05  1.036914E-08 -1.057572E-08
         2  12  2.666849E+05  9.645052E+05  1.817483E+05 -4.873922E+05  1.374261E-08 -7.700186E-08
         2  13  3.147051E+03 -1.740888E+05  1.033644E+04 -4.879240E+05 -3.657370E-09  5.813466E-11
         2  14  2.660576E+03 -1.746390E+05  1.020466E+04 -4.520852E+05 -1.273896E-08  6.234645E-11
         2  15  5.672916E+03 -1.736777E+05  1.426854E+04 -4.879208E+05 -2.395489E-08 -1.110017E-11
         2  16 -4.440000E+05 -2.101165E+06 -2.956212E+05 -4.842090E+05  6.276916E-10 -5.455572E-08
         2  17 -3.500461E+05 -1.705293E+06 -2.209245E+05 -4.504850E+05  4.903990E-09  1.054975E-08
         2  18 -2.553993E+05 -1.310558E+06 -1.532342E+05 -4.884473E+05  1.107607E-08  7.692800E-08
         2  19  4.501267E+05  1.756697E+06  3.162321E+05 -4.916508E+05 -1.283144E+05  2.703806E+04
         2  20  3.552693E+05  1.358375E+06  2.413137E+05 -4.536920E+05 -1.105638E+05  4.829302E+04
         2  21  2.666939E+05  9.645124E+05  1.817710E+05 -4.873970E+05 -8.519405E+04  6.956446E+04
         2  22  3.164727E+03 -1.740843E+05  1.036738E+04 -4.879237E+05 -1.282977E+05 -2.552170E+03
         2  23  2.673687E+03 -1.746357E+05  1.022762E+04 -4.520855E+05 -1.104975E+05  2.571602E+03
         2  24  5.680701E+03 -1.736757E+05  1.428224E+04 -4.879214E+05 -8.506842E+04  7.724577E+03
         2  25 -4.439821E+05 -2.101160E+06 -2.955884E+05 -4.842057E+05 -1.282814E+05 -3.205393E+04
         2  26 -3.500325E+05 -1.705288E+06 -2.208981E+05 -4.504812E+05 -1.104313E+05 -4.304158E+04
         2  27 -2.553908E+05 -1.310553E+06 -1.532152E+05 -4.884436E+05 -8.494252E+04 -5.400673E+04
         3   1  2.104901E+05  7.173989E+05  1.470447E+05 -4.893218E+05  6.786878E+04 -7.202618E+04
         3   2  1.320420E+05  3.172647E+05  1.015371E+05 -4.338735E+05  3.852315E+04 -8.837609E+04
         3   3  8.029959E+04 -7.413375E+04  7.328076E+04 -4.505926E+05  8.930164E+03 -1.047260E+05
