
 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ELALL and time  0.1000000E+01

         1   1  1.423516E+07  6.815945E+05  8.880221E+05  1.135889E+05  6.019690E+05  1.077813E+02
         1   2  1.410531E+07 -1.480289E+05  3.905927E+05  2.948825E+04  3.885702E+05  1.806342E+01
         1   3  1.424008E+07 -2.247582E+04  2.687379E+05 -5.459797E+04  1.751514E+05 -1.507243E+01
         1   4  1.423514E+07  6.815708E+05  8.880188E+05 -7.226331E-08  6.019690E+05  9.138261E-11
         1   5  1.410531E+07 -1.480305E+05  3.905924E+05  4.249188E-08  3.885702E+05 -1.276776E-09
         1   6  1.424008E+07 -2.248129E+04  2.687371E+05 -1.171167E-08  1.751514E+05  9.041509E-11
         1   7  1.423516E+07  6.815945E+05  8.880221E+05 -1.135889E+05  6.019690E+05 -1.077813E+02
         1   8  1.410531E+07 -1.480289E+05  3.905927E+05 -2.948825E+04  3.885702E+05 -1.806342E+01
         1   9  1.424008E+07 -2.247582E+04  2.687379E+05  5.459797E+04  1.751514E+05  1.507243E+01
         1  10  1.423477E+07  6.814998E+05  8.873563E+05  1.135889E+05  4.856423E-09 -1.280602E-09
         1  11  1.410515E+07 -1.480683E+05  3.903153E+05  2.948825E+04  5.367664E-09 -2.863215E-09
         1  12  1.424005E+07 -2.248383E+04  2.686815E+05 -5.459796E+04  2.677929E-09  4.133218E-10
         1  13  1.423476E+07  6.814761E+05  8.873530E+05 -2.025183E-08  4.742814E-09 -1.190153E-10
         1  14  1.410515E+07 -1.480699E+05  3.903150E+05 -1.815428E-08  4.549124E-09  1.255051E-11
         1  15  1.424005E+07 -2.248930E+04  2.686808E+05 -3.334123E-08  3.383890E-09 -9.311413E-10
         1  16  1.423477E+07  6.814998E+05  8.873563E+05 -1.135889E+05 -4.325815E-09  3.185722E-09
         1  17  1.410515E+07 -1.480683E+05  3.903153E+05 -2.948825E+04 -2.186579E-09 -2.468564E-09
         1  18  1.424005E+07 -2.248383E+04  2.686815E+05  5.459796E+04 -5.218498E-09  9.440650E-10
         1  19  1.423516E+07  6.815945E+05  8.880221E+05  1.135889E+05 -6.019690E+05 -1.077813E+02
         1  20  1.410531E+07 -1.480289E+05  3.905927E+05  2.948825E+04 -3.885702E+05 -1.806342E+01
         1  21  1.424008E+07 -2.247582E+04  2.687379E+05 -5.459797E+04 -1.751514E+05  1.507243E+01
         1  22  1.423514E+07  6.815708E+05  8.880188E+05 -1.068907E-07 -6.019690E+05 -3.702369E-10
         1  23  1.410531E+07 -1.480305E+05  3.905924E+05 -9.611230E-08 -3.885702E+05  9.053002E-10
         1  24  1.424008E+07 -2.248129E+04  2.687371E+05 -5.928964E-08 -1.751514E+05 -1.702281E-09
         1  25  1.423516E+07  6.815945E+05  8.880221E+05 -1.135889E+05 -6.019690E+05  1.077813E+02
         1  26  1.410531E+07 -1.480289E+05  3.905927E+05 -2.948825E+04 -3.885702E+05  1.806342E+01
         1  27  1.424008E+07 -2.247582E+04  2.687379E+05  5.459797E+04 -1.751514E+05 -1.507243E+01
         2   1  1.419163E+07  9.612482E+04  2.320432E+05  1.741326E+04  1.297406E+05  3.561091E+00
         2   2  1.416587E+07 -2.655048E+04  1.458184E+05  2.964661E+03  5.383680E+04  2.515895E-01
         2   3  1.419222E+07  2.157365E+04  1.509033E+05 -1.148376E+04 -2.206629E+04  3.994258E-01
         2   4  1.419163E+07  9.612426E+04  2.320431E+05 -1.872467E-08  1.297406E+05 -1.304115E-09
         2   5  1.416587E+07 -2.655049E+04  1.458184E+05 -1.654131E-08  5.383680E+04 -4.038387E-09
