     0 X:[ 3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03], O:[ 7.000000e-01,  6.764817e-06,  1.003842e+00,  1.685834e-03], C:[ 0.000000e+00, -7.343620e+06] fitness: 1.012528e+00
     0 X:[ 3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.550000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03,  3.500000e-03], O:[ 7.001176e-01,  6.813342e-06,  1.003815e+00,  1.679381e-03], C:[ 0.000000e+00, -7.343610e+06] fitness: 1.012496e+00
     0 X:[ 3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.500000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.550000e-03,  3.550000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.550000e-03,  3.550000e-03,  3.550000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.550000e-03,  3.450000e-03,  3.550000e-03,  3.550000e-03,  3.550000e-03,  3.550000e-03,  3.550000e-03,  3.550000e-03,  3.450000e-03,  3.550000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.550000e-03,  3.550000e-03,  3.550000e-03,  3.550000e-03,  3.550000e-03,  3.550000e-03,  3.450000e-03,  3.550000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.450000e-03,  3.550000e-03,  3.550000e-03,  3.550000e-03,  3.550000e-03,  3.550000e-03,  3.450000e-03], O:[ 6.952941e-01,  7.276625e-06,  1.003579e+00,  1.577267e-03], C:[ 0.000000e+00, -7.298120e+06] fitness: 1.012109e+00
     1 X:[ 3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.500000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.600000e-03,  3.600000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.600000e-03,  3.600000e-03,  3.600000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.600000e-03,  3.400000e-03,  3.600000e-03,  3.600000e-03,  3.600000e-03,  3.600000e-03,  3.600000e-03,  3.600000e-03,  3.400000e-03,  3.600000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.600000e-03,  3.600000e-03,  3.600000e-03,  3.600000e-03,  3.600000e-03,  3.600000e-03,  3.400000e-03,  3.600000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.400000e-03,  3.600000e-03,  3.600000e-03,  3.600000e-03,  3.600000e-03,  3.600000e-03,  3.400000e-03], O:[ 6.905882e-01,  7.805440e-06,  1.003318e+00,  1.469514e-03], C:[ 0.000000e+00, -7.251150e+06] fitness: 1.011693e+00
     2 X:[ 3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.500000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.650000e-03,  3.650000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.650000e-03,  3.650000e-03,  3.650000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.650000e-03,  3.350000e-03,  3.650000e-03,  3.650000e-03,  3.650000e-03,  3.650000e-03,  3.650000e-03,  3.650000e-03,  3.350000e-03,  3.650000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.650000e-03,  3.650000e-03,  3.650000e-03,  3.650000e-03,  3.650000e-03,  3.650000e-03,  3.350000e-03,  3.650000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.350000e-03,  3.650000e-03,  3.650000e-03,  3.650000e-03,  3.650000e-03,  3.650000e-03,  3.350000e-03], O:[ 6.858824e-01,  8.352540e-06,  1.003057e+00,  1.362312e-03], C:[ 0.000000e+00, -7.202620e+06] fitness: 1.011278e+00
     3 X:[ 3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.500000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.700000e-03,  3.700000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.700000e-03,  3.700000e-03,  3.700000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.700000e-03,  3.300000e-03,  3.700000e-03,  3.700000e-03,  3.700000e-03,  3.700000e-03,  3.700000e-03,  3.700000e-03,  3.300000e-03,  3.700000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.700000e-03,  3.700000e-03,  3.700000e-03,  3.700000e-03,  3.700000e-03,  3.700000e-03,  3.300000e-03,  3.700000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.300000e-03,  3.700000e-03,  3.700000e-03,  3.700000e-03,  3.700000e-03,  3.700000e-03,  3.300000e-03], O:[ 6.811765e-01,  8.919280e-06,  1.002796e+00,  1.255358e-03], C:[ 0.000000e+00, -7.152480e+06] fitness: 1.010863e+00
     4 X:[ 3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.500000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.750000e-03,  3.750000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.750000e-03,  3.750000e-03,  3.750000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.750000e-03,  3.250000e-03,  3.750000e-03,  3.750000e-03,  3.750000e-03,  3.750000e-03,  3.750000e-03,  3.750000e-03,  3.250000e-03,  3.750000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.750000e-03,  3.750000e-03,  3.750000e-03,  3.750000e-03,  3.750000e-03,  3.750000e-03,  3.250000e-03,  3.750000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.250000e-03,  3.750000e-03,  3.750000e-03,  3.750000e-03,  3.750000e-03,  3.750000e-03,  3.250000e-03], O:[ 6.764706e-01,  9.507063e-06,  1.002535e+00,  1.148416e-03], C:[ 0.000000e+00, -7.100630e+06] fitness: 1.010448e+00
     5 X:[ 3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.500000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.800000e-03,  3.800000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.800000e-03,  3.800000e-03,  3.800000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.800000e-03,  3.200000e-03,  3.800000e-03,  3.800000e-03,  3.800000e-03,  3.800000e-03,  3.800000e-03,  3.800000e-03,  3.200000e-03,  3.800000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.800000e-03,  3.800000e-03,  3.800000e-03,  3.800000e-03,  3.800000e-03,  3.800000e-03,  3.200000e-03,  3.800000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.200000e-03,  3.800000e-03,  3.800000e-03,  3.800000e-03,  3.800000e-03,  3.800000e-03,  3.200000e-03], O:[ 6.717647e-01,  1.011735e-05,  1.002273e+00,  1.041222e-03], C:[ 0.000000e+00, -7.047000e+06] fitness: 1.010032e+00
     6 X:[ 3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.500000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.850000e-03,  3.850000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.850000e-03,  3.850000e-03,  3.850000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.850000e-03,  3.150000e-03,  3.850000e-03,  3.850000e-03,  3.850000e-03,  3.850000e-03,  3.850000e-03,  3.850000e-03,  3.150000e-03,  3.850000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.850000e-03,  3.850000e-03,  3.850000e-03,  3.850000e-03,  3.850000e-03,  3.850000e-03,  3.150000e-03,  3.850000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.150000e-03,  3.850000e-03,  3.850000e-03,  3.850000e-03,  3.850000e-03,  3.850000e-03,  3.150000e-03], O:[ 6.670588e-01,  1.075176e-05,  1.002009e+00,  9.335024e-04], C:[ 0.000000e+00, -6.991490e+06] fitness: 1.009613e+00
     7 X:[ 3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.500000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.900000e-03,  3.900000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.900000e-03,  3.900000e-03,  3.900000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.900000e-03,  3.100000e-03,  3.900000e-03,  3.900000e-03,  3.900000e-03,  3.900000e-03,  3.900000e-03,  3.900000e-03,  3.100000e-03,  3.900000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.900000e-03,  3.900000e-03,  3.900000e-03,  3.900000e-03,  3.900000e-03,  3.900000e-03,  3.100000e-03,  3.900000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.100000e-03,  3.900000e-03,  3.900000e-03,  3.900000e-03,  3.900000e-03,  3.900000e-03,  3.100000e-03], O:[ 6.623529e-01,  1.141193e-05,  1.001743e+00,  8.249936e-04], C:[ 0.000000e+00, -6.934000e+06] fitness: 1.009192e+00
